FRName,AttachmentURL
HBASE-19731,https://issues.apache.org/jira/secure/attachment/12905044/HBASE-19731.patch
HBASE-19787,https://issues.apache.org/jira/secure/attachment/12905940/HBASE-19787.branch-2.001.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12902636/HBASE-10092.master.001.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12902657/HBASE-10092.master.002.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12902884/HBASE-10092.master.003.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12903058/HBASE-10092.master.004.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12648005/HBASE-10092.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12903243/HBASE-10092-addendum.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12903345/HBASE-10092-addendum-2.master.002.patch
HBASE-10092,https://issues.apache.org/jira/secure/attachment/12664241/HBASE-10092-preview-v0.patch
HBASE-19521,https://issues.apache.org/jira/secure/attachment/12902252/HBASE-19521-v1.patch
HBASE-19521,https://issues.apache.org/jira/secure/attachment/12902581/HBASE-19521-v2.patch
HBASE-19521,https://issues.apache.org/jira/secure/attachment/12902595/HBASE-19521-v3.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12873447/HBASE-16868.master.001.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12873623/HBASE-16868.master.002.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12874054/HBASE-16868.master.003.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12892027/HBASE-16868.master.004.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12892076/HBASE-16868.master.005.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12892203/HBASE-16868.master.006.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12893716/HBASE-16868.master.007.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12893886/HBASE-16868.master.008.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12898811/HBASE-16868.master.009.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12898853/HBASE-16868.master.010.patch
HBASE-16868,https://issues.apache.org/jira/secure/attachment/12898965/HBASE-16868.master.011.patch
HBASE-17049,https://issues.apache.org/jira/secure/attachment/12839361/delay-sync.patch
HBASE-17049,https://issues.apache.org/jira/secure/attachment/12899179/HBASE-17049.patch
HBASE-19031,https://issues.apache.org/jira/secure/attachment/12894110/HBASE-19031.master.001.patch
HBASE-19031,https://issues.apache.org/jira/secure/attachment/12894532/HBASE-19031.master.002.patch
HBASE-19031,https://issues.apache.org/jira/secure/attachment/12894112/HBASE-19031.master.002.patch
HBASE-19031,https://issues.apache.org/jira/secure/attachment/12894591/HBASE-19031.master.003.patch
HBASE-18957,https://issues.apache.org/jira/secure/attachment/12890771/HBASE-18957-branch-1.2.v0.patch
HBASE-18957,https://issues.apache.org/jira/secure/attachment/12890783/HBASE-18957-branch-1.2.v1.patch
HBASE-18957,https://issues.apache.org/jira/secure/attachment/12890818/HBASE-18957-branch-1.4.v1.patch
HBASE-18957,https://issues.apache.org/jira/secure/attachment/12890798/HBASE-18957-branch-1.v1.patch
HBASE-18957,https://issues.apache.org/jira/secure/attachment/12890791/HBASE-18957-master.v1.patch
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12887640/HBASE-14247.master.001.patch
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12887812/HBASE-14247.master.002.patch
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12889042/HBASE-14247.master.003.patch
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12889213/HBASE-14247.master.004.patch
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12892041/HBASE-14247.master.005.patch
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12751450/HBASE-14247-v001.diff
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12751688/HBASE-14247-v002.diff
HBASE-14247,https://issues.apache.org/jira/secure/attachment/12751989/HBASE-14247-v003.diff
HBASE-18446,https://issues.apache.org/jira/secure/attachment/12885769/HBASE-18446.patch
HBASE-18446,https://issues.apache.org/jira/secure/attachment/12887294/HBASE-18446-v1.patch
HBASE-18747,https://issues.apache.org/jira/secure/attachment/12891456/HBASE-18747.patch
HBASE-18747,https://issues.apache.org/jira/secure/attachment/12892028/HBASE-18747-v1.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12893873/HBASE-18770.master.001.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894234/HBASE-18770.master.002.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894500/HBASE-18770.master.003.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894513/HBASE-18770.master.004.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894515/HBASE-18770.master.005.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894597/HBASE-18770.master.006.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894613/HBASE-18770.master.007.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894648/HBASE-18770.master.008.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894653/HBASE-18770.master.009.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894654/HBASE-18770.master.010.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894870/HBASE-18770.master.011.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12894987/HBASE-18770.master.012.patch
HBASE-18770,https://issues.apache.org/jira/secure/attachment/12895432/HBASE-18770.master.013.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894087/HBASE-19047_V2.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894009/HBASE-19047_V2.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894109/HBASE-19047_V3.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894199/HBASE-19047_V4.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894185/HBASE-19047_V4.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894174/HBASE-19047_V4.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12894535/HBASE-19047_V5.patch
HBASE-19047,https://issues.apache.org/jira/secure/attachment/12893722/HBASE-19047.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12892709/HBASE-19029.master.001.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12893126/HBASE-19029.master.002.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12892812/HBASE-19029.master.002.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12893170/HBASE-19029.master.003.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12893146/HBASE-19029.master.003.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12893145/HBASE-19029.master.003.patch
HBASE-19029,https://issues.apache.org/jira/secure/attachment/12893968/HBASE-19029.master.004.patch
HBASE-18873,https://issues.apache.org/jira/secure/attachment/12891578/HBASE-18873.001.branch-2.patch
HBASE-18873,https://issues.apache.org/jira/secure/attachment/12893139/HBASE-18873.002.branch-2.patch
HBASE-18873,https://issues.apache.org/jira/secure/attachment/12893432/HBASE-18873.003.branch-2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894297/HBASE-18995_002-branch-2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894293/HBASE-18995_002-branch-2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894336/HBASE-18995_003-branch-2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894296/HBASE-18995_1.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894349/HBASE-18995_2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894338/HBASE-18995_2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894183/HBASE-18995-branch-2_1.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894181/HBASE-18995-branch-2_1.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894091/HBASE-18995-branch-2_1.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12893994/HBASE-18995-branch-2_1.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894281/HBASE-18995-branch-2_2.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12894284/HBASE-18995-branch-2.002.patch
HBASE-18995,https://issues.apache.org/jira/secure/attachment/12893770/HBASE-18995-branch-2.patch
HBASE-18906,https://issues.apache.org/jira/secure/attachment/12894184/HBASE-18906_V2.patch
HBASE-18906,https://issues.apache.org/jira/secure/attachment/12894102/HBASE-18906_V2.patch
HBASE-18906,https://issues.apache.org/jira/secure/attachment/12893876/HBASE-18906.patch
HBASE-16324,https://issues.apache.org/jira/secure/attachment/12883672/HBASE-16324.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12885135/HBASE-18375-branch-2.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12877068/HBASE-18375-V01.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12877565/HBASE-18375-V02.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12883275/HBASE-18375-V02-branch-2.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12877600/HBASE-18375-V03.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12877972/HBASE-18375-V04.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12881182/HBASE-18375-V05.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12881651/HBASE-18375-V06.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12881706/HBASE-18375-V07.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12882111/HBASE-18375-V08.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12882131/HBASE-18375-V09.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12882288/HBASE-18375-V10.patch
HBASE-18375,https://issues.apache.org/jira/secure/attachment/12882329/HBASE-18375-V11.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12881662/HBASE-18224.branch-2.001.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883143/HBASE-18224.branch-2.001%20%281%29.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883140/HBASE-18224.branch-2.002.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883145/HBASE-18224.branch-2.002%20%281%29.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883182/HBASE-18224.branch-2.003.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883216/HBASE-18224.master.001.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883260/HBASE-18224.master.002.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883261/HBASE-18224.master.003.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883357/HBASE-18224.master.004.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883451/HBASE-18224.master.005.patch
HBASE-18224,https://issues.apache.org/jira/secure/attachment/12883456/HBASE-18224.master.006.patch
HBASE-14997,https://issues.apache.org/jira/secure/attachment/12885697/HBASE-14997.master.001.patch
HBASE-14997,https://issues.apache.org/jira/secure/attachment/12885698/HBASE-14997.master.002.patch
HBASE-14997,https://issues.apache.org/jira/secure/attachment/12885756/HBASE-14997.master.003.patch
HBASE-14997,https://issues.apache.org/jira/secure/attachment/12885845/HBASE-14997.master.004.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12881452/HBASE-18106.master.001.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12881473/HBASE-18106.master.002.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12881708/HBASE-18106.master.003.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12884461/HBASE-18106.master.004.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12884463/HBASE-18106.master.005.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12884684/HBASE-18106.master.006.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12884934/HBASE-18106.master.007.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12885062/HBASE-18106.master.008.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12885444/HBASE-18106.master.009.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12885791/HBASE-18106.master.010.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12885955/HBASE-18106.master.011.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12885792/HBASE-18106.master.011.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12886002/HBASE-18106.master.012.patch
HBASE-18106,https://issues.apache.org/jira/secure/attachment/12885960/HBASE-18106.master.012.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12847357/0001-hbase-replication-module.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12882756/HBASE-17442.branch-2.001.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12882696/HBASE-17442.branch-2.001.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12883429/HBASE-17442.branch-2.002.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12882694/HBASE-17442.master.001.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12882796/HBASE-17442.master.002.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12883081/HBASE-17442.master.003.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12883247/HBASE-17442.master.004.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12876800/HBASE-17442.v1.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12877021/HBASE-17442.v2.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12877009/HBASE-17442.v2.patch
HBASE-17442,https://issues.apache.org/jira/secure/attachment/12877222/HBASE-17442.v3.patch
HBASE-13271,https://issues.apache.org/jira/secure/attachment/12886267/hbase-13271.master.001.patch
HBASE-13271,https://issues.apache.org/jira/secure/attachment/12886539/hbase-13271.master.002.patch
HBASE-13271,https://issues.apache.org/jira/secure/attachment/12886554/hbase-13271.master.003.patch
HBASE-10240,https://issues.apache.org/jira/secure/attachment/12875961/HBASE-10240.master.001.patch
HBASE-10240,https://issues.apache.org/jira/secure/attachment/12875939/HBASE-10240.master.001.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12873340/HBase-18229-master-v1.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12873713/hbase-18229-master-v2.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12874287/HBASE-18229-master-v3.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12874777/hbase-18229-master-v4.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12875085/hbase-18229-master-v5.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12875848/hbase-18229-master-v6.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12876258/hbase-18229-master-v7.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12876188/hbase-18229-master-v7.patch
HBASE-18229,https://issues.apache.org/jira/secure/attachment/12876902/hbase-18229-master-v8.patch
HBASE-18033,https://issues.apache.org/jira/secure/attachment/12872285/HBASE-18033.patch
HBASE-18502,https://issues.apache.org/jira/secure/attachment/12880235/HBASE-18502.v0.patch
HBASE-18502,https://issues.apache.org/jira/secure/attachment/12880407/HBASE-18502.v1.patch
HBASE-18502,https://issues.apache.org/jira/secure/attachment/12880342/HBASE-18502.v1.patch
HBASE-18502,https://issues.apache.org/jira/secure/attachment/12880554/HBASE-18502.v2.patch
HBASE-18419,https://issues.apache.org/jira/secure/attachment/12878279/HBASE-18419.patch
HBASE-18419,https://issues.apache.org/jira/secure/attachment/12878366/HBASE-18419.v2.patch
HBASE-18419,https://issues.apache.org/jira/secure/attachment/12878370/HBASE-18419.v3.patch
HBASE-18419,https://issues.apache.org/jira/secure/attachment/12878526/HBASE-18419.v4.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12874444/HBASE-18241.v0.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12874483/HBASE-18241.v1.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12874608/HBASE-18241.v2.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12874492/HBASE-18241.v2.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12875452/HBASE-18241.v3.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12875414/HBASE-18241.v3.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12875568/HBASE-18241.v4.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12876023/HBASE-18241.v5.patch
HBASE-18241,https://issues.apache.org/jira/secure/attachment/12875866/HBASE-18241.v5.patch
HBASE-18426,https://issues.apache.org/jira/secure/attachment/12879648/HBASE-18426.0.patch
HBASE-17008,https://issues.apache.org/jira/secure/attachment/12862576/HBASE-17008.patch
HBASE-17008,https://issues.apache.org/jira/secure/attachment/12872819/HBASE-17008-v1.patch
HBASE-20131,https://issues.apache.org/jira/secure/attachment/12913458/HBASE-20131.001.patch
HBASE-19642,https://issues.apache.org/jira/secure/attachment/12903792/HBASE-19642-HBASE-19397.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12805535/HBASE-15806.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12884222/HBASE-15806.v10.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12884201/HBASE-15806.v10.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12884410/HBASE-15806.v11.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12825318/HBASE-15806.v4.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12825391/HBASE-15806.v5.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12839151/HBASE-15806.v6.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12844525/HBASE-15806.v7.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12884016/HBASE-15806.v8.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12884054/HBASE-15806.v9.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12809646/HBASE-15806-v1.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12809709/HBASE-15806-v2.patch
HBASE-15806,https://issues.apache.org/jira/secure/attachment/12810560/HBASE-15806-v3.patch
HBASE-19468,https://issues.apache.org/jira/secure/attachment/12901623/HBASE-19468_1.4.patch
HBASE-19468,https://issues.apache.org/jira/secure/attachment/12902616/HBASE-19468_master.patch
HBASE-19468,https://issues.apache.org/jira/secure/attachment/12901624/HBASE-19468-poc.patch
HBASE-18546,https://issues.apache.org/jira/secure/attachment/12881134/HBASE-18546.v0.patch
HBASE-18546,https://issues.apache.org/jira/secure/attachment/12881315/HBASE-18546.v1.patch
HBASE-18546,https://issues.apache.org/jira/secure/attachment/12882058/HBASE-18546.v2.patch
HBASE-18546,https://issues.apache.org/jira/secure/attachment/12883347/HBASE-18546.v3.patch
HBASE-19378,https://issues.apache.org/jira/secure/attachment/12899964/HBASE-19252-branch-1.4.v1.patch
HBASE-19378,https://issues.apache.org/jira/secure/attachment/12899937/HBASE-19252-branch-1.4.v1.patch
HBASE-15984,https://issues.apache.org/jira/secure/attachment/12808759/HBASE-15984.1.patch
HBASE-15984,https://issues.apache.org/jira/secure/attachment/12826125/HBASE-15984.2.patch
HBASE-16189,https://issues.apache.org/jira/secure/attachment/12817910/HBASE-16189_branch-1.patch
HBASE-16189,https://issues.apache.org/jira/secure/attachment/12818162/HBASE-16189.branch-1.patch
HBASE-16189,https://issues.apache.org/jira/secure/attachment/12817909/HBASE-16189.patch
HBASE-15658,https://issues.apache.org/jira/secure/attachment/12799406/hbase-15658.001.patch
HBASE-15658,https://issues.apache.org/jira/secure/attachment/12799676/hbase-15658.002.patch
HBASE-15658,https://issues.apache.org/jira/secure/attachment/12799681/hbase-15658.branch-1.3.001.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12583350/hbase-7006-addendum.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12579497/hbase-7006-combined.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12580153/hbase-7006-combined-v1.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12581779/hbase-7006-combined-v4.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12582262/hbase-7006-combined-v5.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12582559/hbase-7006-combined-v6.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12582663/hbase-7006-combined-v7.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12582743/hbase-7006-combined-v8.patch
HBASE-7006,https://issues.apache.org/jira/secure/attachment/12583262/hbase-7006-combined-v9.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12797117/HBASE-15525_V1.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12797249/HBASE-15525_V2.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12802653/HBASE-15525_V3.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12807338/HBASE-15525_V4.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12809775/HBASE-15525_V5.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12810361/HBASE-15525_V6.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12796503/HBASE-15525_WIP.patch
HBASE-15525,https://issues.apache.org/jira/secure/attachment/12795365/WIP.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12816683/0001-Update-to-JRuby-9.1.2.0-and-JLine-2.12.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12816687/hbase-16196.branch-1.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12820580/hbase-16196.v2.branch-1.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12823345/hbase-16196.v3.branch-1.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12823550/hbase-16196.v4.branch-1.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12866186/HBASE-16196.v5.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12866292/HBASE-16196.v6.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12868865/HBASE-16196.v7.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12869516/HBASE-16196.v8.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12869576/HBASE-16196.v9.patch
HBASE-16196,https://issues.apache.org/jira/secure/attachment/12870813/HBASE-16196-branch-1.v9.patch
HBASE-16447,https://issues.apache.org/jira/secure/attachment/12826165/HBASE-16447-v1.patch
HBASE-16447,https://issues.apache.org/jira/secure/attachment/12826605/HBASE-16447-v2.patch
HBASE-16447,https://issues.apache.org/jira/secure/attachment/12826790/HBASE-16447-v3.patch
HBASE-16447,https://issues.apache.org/jira/secure/attachment/12827511/HBASE-16447-v4.patch
HBASE-16447,https://issues.apache.org/jira/secure/attachment/12828383/HBASE-16447-v5.patch
HBASE-16447,https://issues.apache.org/jira/secure/attachment/12828215/HBASE-16447-v5.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12784363/HBASE-15160_v2.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12786677/HBASE-15160_v3.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12800099/hbase-15160_v4.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12800123/hbase-15160_v5.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12869966/hbase-15160_v6.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12870938/hbase-15160_v7.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12871655/hbase-15160_v8.branch-1.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12871291/hbase-15160_v8.branch-1.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12871279/hbase-15160_v8.branch-1.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12871092/hbase-15160_v8.patch
HBASE-15160,https://issues.apache.org/jira/secure/attachment/12784103/HBASE-15160.patch
HBASE-18103,https://issues.apache.org/jira/secure/attachment/12882973/hbase-18103.master.001.patch
HBASE-18103,https://issues.apache.org/jira/secure/attachment/12882945/hbase-18103.master.001.patch
HBASE-18528,https://issues.apache.org/jira/secure/attachment/12881052/HBASE-18528.v0.patch
HBASE-18528,https://issues.apache.org/jira/secure/attachment/12881271/HBASE-18528.v1.patch
HBASE-18528,https://issues.apache.org/jira/secure/attachment/12881318/HBASE-18528.v2.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12881385/HBASE-14135-v10.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12881536/HBASE-14135-v11.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12874988/HBASE-14135-v3.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12876462/HBASE-14135-v5.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12876474/HBASE-14135-v6.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12877855/HBASE-14135-v7.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12877901/HBASE-14135-v8.patch
HBASE-14135,https://issues.apache.org/jira/secure/attachment/12880102/HBASE-14135-v9.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875992/0001-HBASE-17908-Upgrade-guava.022.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874151/HBASE-17908.master.001.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874215/HBASE-17908.master.002.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874216/HBASE-17908.master.003.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874385/HBASE-17908.master.004.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874526/HBASE-17908.master.005.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874592/HBASE-17908.master.006.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874615/HBASE-17908.master.007.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874756/HBASE-17908.master.008.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874816/HBASE-17908.master.009.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874945/HBASE-17908.master.010.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12874974/HBASE-17908.master.011.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875095/HBASE-17908.master.012.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875283/HBASE-17908.master.013.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875236/HBASE-17908.master.013.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875389/HBASE-17908.master.014.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875687/HBASE-17908.master.015.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875420/HBASE-17908.master.015.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875692/HBASE-17908.master.016.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875815/HBASE-17908.master.017.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875827/HBASE-17908.master.018.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875852/HBASE-17908.master.019.patch
HBASE-17908,https://issues.apache.org/jira/secure/attachment/12875956/HBASE-17908.master.020.patch
